Name,Brand,Price,Ar Name,Ar Brand,Arabic Category,HighResImg,MediumResImg,LowResImg
"Mr. Muscle Toilet Freshener, Marine - 8 Pieces...",Mr muscle,32.40,مستر ماسل اقراص منعشة مارين 8ق,مستر ماسل,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف المرحاض/منظف ​​المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h16/h62/10070084321310/503456_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7e/h65/10070084223006/503456_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd0/h64/10070084288542/503456_main.jpg_146Wx146H"
Harpic Forest Dew Toilet Freshener - 39gm...,Harpic,20.50,هاربيك معطر تواليت فورست ديو 39ج,هاربيك,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف المرحاض/منظف ​​المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3e/h64/10070073311262/504011_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd6/h60/10070073212958/504011_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h84/h61/10070073278494/504011_main.jpg_146Wx146H"
"Mr. Muscle Toilet Freshener, Citrus - 8 Pieces...",Mr muscle,32.40,مستر ماسل اقراص منعشة ليمون 8ق,مستر ماسل,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف المرحاض/منظف ​​المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h07/h72/10070081863710/503455_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9f/h6e/10070081765406/503455_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb0/h71/10070081830942/503455_main.jpg_146Wx146H"
Persil Gel Detergent - 3.9 Kg,Persil,105.25,برسيل جل 3.9ك 30% خصم,برسيل,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/المنظفات السائلة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9b/hd2/10135214161950/506190_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h03/hd6/10135214063646/506190_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h04/hd3/10135214129182/506190_main.jpg_146Wx146H"
Fast Carpet Cleaner - 795ml,FAST,23.95,فاست منظف سجاد 795مل,فاست,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف السجاد والأرضيات,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0b/hbb/9344317259806/507131_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc8/hc1/9344317063198/507131_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h09/hbe/9344317194270/507131_main.jpg_146Wx146H"
Harpic Marine Splash Toilet Freshener - 39gm...,Harpic,20.50,هاربيك معطر تواليت مارين سبلش 39ج,هاربيك,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف المرحاض/منظف ​​المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb3/h0f/10070072983582/504010_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4b/h0c/10070072885278/504010_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/h0f/10070072950814/504010_main.jpg_146Wx146H"
Ariel Powder Detergent With A Touch of Downy - 1Kg...,Ariel,27.75,اريال عادى بلمسة الدونى 1كجم,آريال,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/تعبئة أمامية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h52/hcf/10066650693662/279187_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hea/hcb/10066650595358/279187_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfb/hce/10066650660894/279187_main.jpg_146Wx146H"
Feba Dishwashing Liquid With Green Lemon - 730 ml...,Feba,12.95,فيبا منظف اطباق ليم 730م,فيبا,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h78/hec/10066231328798/124866_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h23/he9/10066231230494/124866_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd2/he9/10066231296030/124866_main.jpg_146Wx146H"
Soft Rose Kitchen Towels - 2 Rolls,SOFT ROSE,14.95,سوفت-روز مطبخ 2رول,سوفت روز,أدوات التنظيف المنزلية/ورق حمام ومطبخ/لفائف لف الطعام,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3a/h25/10066254856222/153043_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha2/h28/10066254757918/153043_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h91/h25/10066254823454/153043_main.jpg_146Wx146H"
Persil Automatic Powder Detergent - 800gm...,Persil,33.45,برسيل اوتوماتيك 800ج,برسيل,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/تعبئة أمامية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb0/h3d/10066539741214/294516_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h18/h41/10066539642910/294516_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1a/h3e/10066539708446/294516_main.jpg_146Wx146H"
Carrefour Lemon Glass Cleaner - 500 ml,Carrefour,16.25,كارفور منظف زجاجليمون رشاش500م,كارفور,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف الزجاج والخشب/منظف ​​الزجاج,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5d/h2c/10066107498526/246299_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h62/h2d/10066107400222/246299_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb4/h2c/10066107465758/246299_main.jpg_146Wx146H"
Carrefour Lemon Dishwashing Liquid - 675 ml...,Carrefour,10.95,كارفورمنظف اطباق ليمون 675م,كارفور,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/hd1/10066516181022/280790_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf3/hcd/10066516082718/280790_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf1/hd0/10066516148254/280790_main.jpg_146Wx146H"
Carrefour Balsam Dishwashing Liquid - 675 ml...,Carrefour,10.95,كارفور منظف اطباق بلسم 675م,كارفور,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h51/he2/10066516672542/280787_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he9/hde/10066516574238/280787_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he7/he1/10066516639774/280787_main.jpg_146Wx146H"
Carmen Multipurpose Towels - 200 Towels,Carmen,15.95,كارمن ورق متعدد الغراض 200منديل,كارمن,أدوات التنظيف المنزلية/ورق حمام ومطبخ/لفائف لف الطعام,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h57/h87/9739426431006/347731_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc0/h8a/9739426332702/347731_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h11/h8a/9739426398238/347731_main.jpg_146Wx146H"
Maxell Crystal Herbal Glass Cleaner Trigger Spray - ...,Maxell,15.95,ماكسيل كريستال منظف زجاج اعشاب 700م,ماكسيل,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف الزجاج والخشب/منظف ​​الزجاج,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd6/hd2/10066642665502/338732_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6e/hcf/10066642567198/338732_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7e/hd2/10066642632734/338732_main.jpg_146Wx146H"
Carmen Multi-Purpose Jumbo Roll - 1 Roll,Carmen,44.95,كارمن - رول مطبخ جامبو,كارمن,أدوات التنظيف المنزلية/ورق حمام ومطبخ/لفائف لف الطعام,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h32/h98/9801299656734/475453_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9a/h9b/9801299558430/475453_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8a/h98/9801299623966/475453_main.jpg_146Wx146H"
Ariel High Suds Jasmine Powder Detergent - 625gm...,Ariel,17.45,اريال يدوي ياسمين 500ج,آريال,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/تعبئة من الأعلى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h17/hab/10069215281182/487308_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hae/ha7/10069215182878/487308_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/had/haa/10069215248414/487308_main.jpg_146Wx146H"
Feba Apple Dishwashing Liquid - 2 Liters,Feba,19.95,فيبا منظف اطباق تفاح 2ل,فيبا,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h56/h0c/10065823858718/65995_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h01/h09/10065823760414/65995_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hff/h0b/10065823825950/65995_main.jpg_146Wx146H"
N1 Automatic Color Powder Detergent - 4Kg...,Carrefour,69.95,نمرة1 اوتوماتيك الوان 4ك,كارفور,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/تعبئة أمامية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf4/hc8/10066512511006/314098_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/hcc/10066512412702/314098_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hae/hcb/10066512478238/314098_main.jpg_146Wx146H"
Maxell Magic Crystal Plus Ocean Glass Cleaner - 700m...,Crystal,24.95,كريستال منظف زجاج نسيم رشاش 700م,كريستال,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف الزجاج والخشب/منظف ​​الزجاج,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h62/h60/10066644467742/330657_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hca/h63/10066644369438/330657_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb9/h60/10066644434974/330657_main.jpg_146Wx146H"
Velveta Gel With Oxygen Power - 1.5 Liter...,Velveta,42.50,فلفيتا جل 1.5ل,فلفيتا,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/المنظفات السائلة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf8/hd0/10067211157534/409272_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h60/hd4/10067211059230/409272_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h50/hd1/10067211124766/409272_main.jpg_146Wx146H"
Feba Green Lemon Dishwashing Liquid - 3 Liter...,Feba,35.95,فيبا منظف اطباق ليمون-اخضر 3ل,فيبا,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h25/hdd/10067472777246/431106_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbd/hd9/10067472678942/431106_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hce/hdc/10067472744478/431106_main.jpg_146Wx146H"
Glassy Glass Cleaner Trigger Spray - 600ml + Refill ...,Glassy,23.95,جلسى ملمع زجاج 600م+غيار600م,جلاسي,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف الزجاج والخشب/منظف ​​الزجاج,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc6/h2b/10067386794014/445137_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/h28/10067386695710/445137_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6f/h2b/10067386761246/445137_main.jpg_146Wx146H"
N1 Multipurpose Paper Towel Roll - 800gm - 550 Tissu...,Carrefour,42.95,نمرة1 بكر م.استخدام 800جم550+منديل,كارفور,أدوات التنظيف المنزلية/ورق حمام ومطبخ/لفائف لف الطعام,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h89/h5e/10067490504734/442916_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf1/h61/10067490406430/442916_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h30/h61/10067490471966/442916_main.jpg_146Wx146H"
Fine Super Kitchen Paper Towels - 2 Rolls...,Fine baby,26.45,فاين رول مطبخ سوبر -2رول,فاين بيبي,أدوات التنظيف المنزلية/ورق حمام ومطبخ/لفائف لف الطعام,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h81/hab/10067875266590/452081_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h19/ha8/10067875168286/452081_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2a/hab/10067875233822/452081_main.jpg_146Wx146H"
FEBA 4L + DIVATOLL 500ML,Feba,67.45,فيبا 4ل+ ديفاتول 500مللى,فيبا,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h32/h72/9952266911774/445494_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h02/h79/9952266715166/445494_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h43/h75/9952266846238/445494_main.jpg_146Wx146H"
Soft Rose Toilet Rolls - 2 Rolls,SOFT ROSE,4.50,سوفت-روز ورق تواليت 2رول,سوفت روز,أدوات التنظيف المنزلية/ورق حمام ومطبخ/محارم المرحاض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0e/hba/10067516194846/451468_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha6/hb6/10067516096542/451468_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb7/hb9/10067516162078/451468_main.jpg_146Wx146H"
"Persil Automatic Powder Detergent, Lavender - 2.5 kg...",Persil,92.25,برسيل مسحوق غسيل لفندر 2.5ك خصم,برسيل,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/تعبئة أمامية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h04/h69/10135215144990/467356_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6c/h6c/10135215046686/467356_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5b/h69/10135215112222/467356_main.jpg_146Wx146H"
Carrefour Raspberry Glass Cleaner Trigger Spray - 50...,Carrefour,16.25,كارفور منظف زجاج توت رشاش500م,كارفور,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف الزجاج والخشب/منظف ​​الزجاج,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h48/h68/10067769688094/466271_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he0/h64/10067769589790/466271_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf1/h67/10067769655326/466271_main.jpg_146Wx146H"
Persil Power Gel With Lavender - 1 L,Persil,33.25,برسيل جل لفندر 1ل,برسيل,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/المنظفات السائلة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hee/hff/10067821592606/467145_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha9/hfc/10067821494302/467145_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha7/hff/10067821559838/467145_main.jpg_146Wx146H"
Carmen Kitchen Towels - 120 Towels,Carmen,14.95,كارمن فوط مطبخ 2طبقة,كارمن,أدوات التنظيف المنزلية/ورق حمام ومطبخ/لفائف لف الطعام,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7f/h46/10068311310366/475454_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h17/h43/10068311212062/475454_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc4/h43/10068311277598/475454_main.jpg_146Wx146H"
Feba Lemon Dishwashing Liquid - 520ml,Feba,9.30,فيبا منظف اطباق ليمون 520م,فيبا,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hea/hf8/10065529241630/3994_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h70/hf2/10065529077790/3994_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7f/hf8/10065529208862/3994_main.jpg_146Wx146H"
N1 Lemon Glass Cleaner Trigger Spray - 600ml...,Carrefour,12.75,نمرة1 منظف زجاج ليمون رشاش 600م,كارفور,أدوات التنظيف المنزلية/مستلزمات التنظيف/تنظيف الزجاج والخشب/منظف ​​الزجاج,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he4/h25/10066107662366/139713_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4c/h29/10066107564062/139713_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4e/h26/10066107629598/139713_main.jpg_146Wx146H"
Feba Apple Dishwashing Liquid - 4 Liter,Feba,34.95,فيبا منظف اطباق تفاح 4ل,فيبا,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3b/hb2/10065489330206/4014_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h51/h4c/10065488478238/4014_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hac/ha7/10065489002526/4014_main.jpg_146Wx146H"
Tide Automatic Powder Detergent With Jasmine - 8 Kg...,Tide,229.00,تايد اوتوماتيك ياسمين 8ك,تايد,أدوات التنظيف المنزلية/مساحيق غسيل وتنظيف/المنظفات/تعبئة أمامية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfd/hf1/10066100551710/163471_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h95/hee/10066100453406/163471_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h93/hf1/10066100518942/163471_main.jpg_146Wx146H"
Feba Green Lemon Dishwashing Liquid - 4 Liter...,Feba,34.95,فيبا منظف اطباق ليم 4ل,فيبا,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h36/ha8/10066216189982/124863_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8b/hab/10066216091678/124863_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8d/ha8/10066216157214/124863_main.jpg_146Wx146H"
Carrefour Apple Dishwashing Liquid - 675 ml...,Carrefour,10.95,كارفور منظف اطباق تفاح 675م,كارفور,أدوات التنظيف المنزلية/مستلزمات التنظيف/غسالات الصحون والأقراص/منظف ​​الصحون,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc1/hd7/10066516344862/280789_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h59/hd4/10066516246558/280789_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6b/hd7/10066516312094/280789_main.jpg_146Wx146H"
Pledge Fresh Multi-Surface Floor Cleaner - 750 ml...,Pledge,52.95,بليدج  منظف رخام وسيراميك 750م,بليدج,أدوات التنظيف المنزلية/مستلزمات التنظيف/المطهرات والمناديل/مطهر,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h96/h99/10066345721886/132919_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2e/h96/10066345623582/132919_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdc/h96/10066345689118/132919_main.jpg_146Wx146H"
Dettol 4 In 1 Pine Multi Action Cleaner - 1.8 Liter...,Dettol,86.25,ديتول منظف متعدد الغراض صنوبر 1.8ل,ديتول,أدوات التنظيف المنزلية/مستلزمات التنظيف/منظف ​​متعدد الأغراض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2c/h1a/10154516185118/338793_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h94/h1d/10154516086814/338793_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h83/h1a/10154516152350/338793_main.jpg_146Wx146H"
Max Touch Refresh Wipes - 40 Wipes - Pack of 3...,Maxtouch,33.95,3* ماكس تاتش مناديل منعشة 40م,ماكس تاتش,أدوات التنظيف المنزلية/مناديل/مناديل مبللة منعشة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/h4d/10066926469150/398085_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf8/h49/10066926370846/398085_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf6/h4c/10066926436382/398085_main.jpg_146Wx146H"
