Name,Brand,Price,Ar Name,Ar Brand,Arabic Category,HighResImg,MediumResImg,LowResImg
FRETZEL CHEESE SNACKS 90G,,4.95,فرتزل سناكس جبنة 90ج,,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h13/he1/9956745478174/507322_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h55/hda/9956745281566/507322_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h64/he0/9956745412638/507322_main.jpg_146Wx146H"
FRETZEL TOMATOES SNACKS 90G,,4.95,فرتزل سناكس طماطم 90ج,,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdf/h26/10070336241694/507321_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h47/h2a/10070336143390/507321_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h49/h27/10070336208926/507321_main.jpg_146Wx146H"
NESQUIK CHOCOLATE MILK 180M,Nesquik,4.95,نسكويك لبن شيكولتة 180م,نيسكويك,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc2/h31/10067852230686/455866_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2a/h35/10067852132382/455866_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7c/h34/10067852197918/455866_main.jpg_146Wx146H"
Juhayna Skimmed Milk - 1.5 Liter,Juhayna,24.25,جهينة لبن خالى الدسم 1.5ل,جهينة,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/الحليب المقشود,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h75/hf3/10065464688670/12720_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hca/hf6/10065464590366/12720_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcc/hf3/10065464655902/12720_main.jpg_146Wx146H"
Lactel Clowny Banana Milk - 225ml,Lactel,5.50,لكتيل كلوني لبن موز 225م,لاكتل,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hba/h7d/10067869204510/457042_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h22/h81/10067869106206/457042_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h61/h80/10067869171742/457042_main.jpg_146Wx146H"
ALMARAI MILK BANANA 5+1,Almarai,21.95,5+1 المراعي حليب موز,المراعي,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb2/h51/10068018233374/467830_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2c/h58/10068018069534/467830_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0a/h52/10068018200606/467830_main.jpg_146Wx146H"
"Nesquick Chocolate Milk, 180ml - Pack of 4...",Nesquik,13.95,4*نسكويك لبن شيكولتة 180م,نيسكويك,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h74/he7/10068299251742/473849_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0c/he4/10068299153438/473849_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0a/he7/10068299218974/473849_main.jpg_146Wx146H"
Danone Dango Strawberry Milk - 200 ml,Danone,4.75,دانون دانجو لبن فراولة 200م,دانون,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h17/hed/10066582798366/342902_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h12/hec/10066582700062/342902_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc0/hec/10066582765598/342902_main.jpg_146Wx146H"
JUHAYNA SKIMMED MILK 200M,Juhayna,4.25,جهينة لبن خالى الدسم 200م,جهينة,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/الحليب المقشود,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdb/h46/9802645962782/12725_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h73/h43/9802645864478/12725_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h84/h46/9802645930014/12725_main.jpg_146Wx146H"
Lactel Strawberry Milk - 225ml,Lactel,5.50,لكتيل لبن فراولة 225م,لاكتل,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h82/h1a/10067467632670/440163_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1b/h17/10067467534366/440163_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc8/h17/10067467599902/440163_main.jpg_146Wx146H"
LACTEL SKIMMED MILK 1L,Lactel,17.25,لكتيل لبن خالي الدسم 1ل,لاكتل,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/الحليب المقشود,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbb/h70/10067442827294/440160_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h53/h6d/10067442728990/440160_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h14/h6e/10067442794526/440160_main.jpg_146Wx146H"
Danette Chocolate Milk - 200 ml,Danette,5.00,دانيت مشروب شوكولتة 200م,دانيت,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h15/hd2/10068596555806/481620_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7d/hd5/10068596457502/481620_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6b/hd2/10068596523038/481620_main.jpg_146Wx146H"
Almarai Skimmed Milk 750ml750,Almarai,12.50,المراعى لبن خالى الدسم 750م,المراعي,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/الحليب المقشود,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h28/h62/10068133150750/469747_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc0/h5e/10068133052446/469747_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbe/h61/10068133117982/469747_main.jpg_146Wx146H"
Almarai Treats Chocolate Milk - 200 ml,Almarai,4.25,المراعى لبن شوكولتة 200م,المراعي,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h69/h5a/8946325815326/420789_main.jpeg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd1/h5d/8946325717022/420789_main.jpeg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h10/h5d/8946325782558/420789_main.jpeg_146Wx146H"
Almarai Treats Banana Milk - 200 ml,Almarai,4.25,المراعى لبن موز 200م,المراعي,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcf/h60/8946325651486/420788_main.jpeg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h37/h64/8946325553182/420788_main.jpeg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h39/h61/8946325618718/420788_main.jpeg_146Wx146H"
Lactel Chocolate Milk - 225ml,Lactel,5.50,لكتيل لبن شوكولتة 225م,لاكتل,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب طويل الأجل منكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h99/h1e/10067467796510/440162_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h31/h1b/10067467698206/440162_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h42/h1e/10067467763742/440162_main.jpg_146Wx146H"
Juhayna Full Cream Milk - 1.5 Liter,Juhayna,24.25,جهينة لبن كامل الدسم 1.5ل,جهينة,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hec/hfb/10065480613918/12719_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/had/hfd/10065480450078/12719_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h93/hfe/10065480581150/12719_main.jpg_146Wx146H"
JUHAYNA FULL CREAM MILK 500M,Juhayna,8.75,جهينة لبن كامل الدسم 500م,جهينة,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hed/h94/9802646126622/12724_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h85/h91/9802646028318/12724_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h46/h92/9802646093854/12724_main.jpg_146Wx146H"
Greenland Full Cream Milk - 1 Liter,Greenland,10.95,جرين لند لبن كامل الدسم 1ل,جرينلاند,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8d/hea/10065388011550/12845_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/hca/10065387913246/12845_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0c/hcb/10065387978782/12845_main.jpg_146Wx146H"
Almarai Full Cream Milk 1 Liter Pack of 6...,Almarai,93.00,6*المراعى لبن كامل الدسم 1ل,المراعي,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/h71/10068568440862/480855_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb5/h74/10068568342558/480855_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb7/h71/10068568408094/480855_main.jpg_146Wx146H"
Obour Land Full Cream Milk - 1 Liter,Obour land,12.95,عبورلند لبن كامل الدسم 1ل,عبور لاند,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb5/hd8/10068509818910/482375_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0a/hdc/10068509720606/482375_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/hdb/10068509786142/482375_main.jpg_146Wx146H"
Obour Full Cream Milk 500 ml,Obour land,6.75,عبورلند لبن كامل الدسم 500م,عبور لاند,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8c/hd4/10068509982750/482377_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf4/hd7/10068509884446/482377_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf6/hd4/10068509949982/482377_main.jpg_146Wx146H"
Lactel Full Cream Milk - 500 ml,Lactel,4.75,لكتيل لبن كامل الدسم 500م,لاكتل,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h98/hef/10068570472478/482194_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc2/hf3/10068570308638/482194_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h03/hf0/10068570439710/482194_main.jpg_146Wx146H"
Almarai Full Cream Milk 200 ml,Almarai,4.10,المراعى لبن كامل الدسم 200م,المراعي,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9e/h08/10066501894174/350771_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h35/h05/10066501795870/350771_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h47/h08/10066501861406/350771_main.jpg_146Wx146H"
Danone Full Cream Milk - 200 ml,Danone,4.75,دانون لبن كامل الدسم 200م,دانون,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb1/h87/10067133595678/419503_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h49/h84/10067133497374/419503_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5a/h87/10067133562910/419503_main.jpg_146Wx146H"
LAMAR FULL CREAM MILK 230M,Lamar,4.50,لمار حليب كامل الدسم 200م,لامار,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h20/hed/10067223904286/401766_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb7/he9/10067223805982/401766_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h79/hea/10067223871518/401766_main.jpg_146Wx146H"
ALMARAI FULL CREAM MILK 750M,Almarai,12.50,المراعى لبن كامل الدسم 750م,المراعي,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h03/h14/10068132986910/469746_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9b/h10/10068132888606/469746_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/had/h13/10068132954142/469746_main.jpg_146Wx146H"
Lactel Full Cream Milk 225 ml,Lactel,4.75,لكتيل لبن كامل الدسم 225م,لاكتل,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcf/h4d/9224327299102/440161_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3c/h52/9224327102494/440161_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7d/h4e/9224327233566/440161_main.jpg_146Wx146H"
Teama Full Cream Milk - 450ml,Teama,7.25,طعمة لبن كامل الدسم 450م,تيما,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب كامل الدسم,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc6/hbd/10067401539614/432075_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h71/hba/10067401441310/432075_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6f/hbd/10067401506846/432075_main.jpg_146Wx146H"
PRETZO MINI STICKS TOMAMTO 180G,,9.95,بريتزو ميني ستيكس بالطماطم 180ج,,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haa/hdc/10069261746206/492105_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h12/he0/10069261647902/492105_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h01/hdd/10069261713438/492105_main.jpg_146Wx146H"
PRETZO MIXY CHILLI&LEMON 80G,,5.75,بريتزو ميكسي بالشطة والليمون 80ج,,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6f/hab/10069260304414/492098_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h09/ha5/10069260140574/492098_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h07/ha8/10069260206110/492098_main.jpg_146Wx146H"
Bake Rolz Chili & Lemon - 95 gm Pack of 12...,Bake rolls,57.00,12*بيك رولز كراكر شطة وليمون 103ج,بيك رولز,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h68/h07/10067438239774/449177_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h13/h04/10067438141470/449177_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h11/h07/10067438207006/449177_main.jpg_146Wx146H"
Fitness Mixed Spices Toasties - 36gm,NESTLE:FITNESS,4.70,فيتنس توستيس توابل 36ج,نستله: فتنس,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hef/h63/9176574197790/491201_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h82/h5f/9176574001182/491201_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h41/h63/9176574132254/491201_main.jpg_146Wx146H"
SOY MILK CHOCOLATE 250ML,,14.95,لبن صويا بالشيكولتة 250مل,,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب الصويا طويل الأجل,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h39/h3e/10066364334110/226490_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha2/h41/10066364235806/226490_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h90/h3e/10066364301342/226490_main.jpg_146Wx146H"
LIVE GREEN PRETZEL NO SAL 180-185G,Abu auf,11.75,ل يف جرين بريتزل بدون ملح 180-185ج,أبو عوف,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hca/h7f/10068576108574/482609_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1f/h83/10068576010270/482609_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h72/h82/10068576075806/482609_main.jpg_146Wx146H"
ORINTAL CHEESE SNACK 60G,Oriental,23.50,اورينتال سناكس  الجبنة 60 ج,أورينتال,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb7/h4f/10066657574942/325317_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1f/h53/10066657476638/325317_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0e/h50/10066657542174/325317_main.jpg_146Wx146H"
Lamar Almond Milk - 1 Liter,Lamar,49.95,لمار حليب اللوز 1ل,لامار,أطعمة طازجة/منتجات الألبان والبيض/حليب ولبن/حليب اللوز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3b/h00/9347165913118/482150_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2d/h03/9347165814814/482150_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6b/h02/9347165880350/482150_main.jpg_146Wx146H"
Bake Rolz Salt - Pack of 30,Bake rolls,55.50,30*بيك رولز ملح,بيك رولز,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h29/h32/10066182012958/108813_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hea/h18/10066181914654/108813_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h28/h18/10066181980190/108813_main.jpg_146Wx146H"
ORIENTAL SUPER RING 60G,Oriental,23.50,سناكس  اورينتال 60جم,أورينتال,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h75/hdf/10065846599710/99253_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h70/hde/10065846501406/99253_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1e/hdf/10065846566942/99253_main.jpg_146Wx146H"
PRETZO ORIGINAL TOMATO 180G,,9.95,بريتزو اوريجينال بالطماطم 180ج,,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha0/hed/10069261254686/492102_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h08/hf1/10069261156382/492102_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf7/hed/10069261221918/492102_main.jpg_146Wx146H"
PRETZO MINI STICKS SALT 180G,,9.95,بريتزو ميني ستيكس بالملح 180ج,,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h10/he3/10069261582366/492106_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h78/he6/10069261484062/492106_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7a/he3/10069261549598/492106_main.jpg_146Wx146H"
CLASSIC SNACK PRETZELS SEA SALT30G,Classic,3.00,35 كلسيك سناك بريتزل بالملح البحري,كلاسيك,أطعمة طازجة/الأطعمة المبردة/مقبلات لحوم وغيرها/لحم بقري,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb6/h15/10068580761630/485609_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1e/h19/10068580663326/485609_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h20/h16/10068580728862/485609_main.jpg_146Wx146H"
