Name,Brand,Price,Ar Name,Ar Brand,Arabic Category,HighResImg,MediumResImg,LowResImg
MONGINIS CHOCOLATE POUND CAKE 9P,Monginis,57.45,مونجينيز باوند كيك شكولتة*9ق,مونجينس,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h81/h8e/9257274179614/439881_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h18/h40/9257273983006/439881_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd3/h8d/9257274114078/439881_main.jpg_146Wx146H"
Monginis Party Swiss Roll - 1 Piece,Monginis,17.00,مونجينيز بارتى سويس رول 1ق,مونجينس,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h76/he6/10065553031198/12449_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h62/h9b/10065552932894/12449_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h10/h9c/10065552998430/12449_main.jpg_146Wx146H"
Monginis Chocolate Swiss Roll - 1 Piece,Monginis,3.50,مونجينيز سويس رول 1ق,مونجينس,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h80/hbc/10067282034718/411538_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6b/hf8/10067281936414/411538_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd7/hbc/10067282001950/411538_main.jpg_146Wx146H"
MONGINIS CHOCOLATE POUND CAKE 1P,Monginis,6.95,مونجينيز باوند كيك شكولتة 1ق,مونجينس,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0d/h21/10067616071710/439882_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h21/h6c/10067615973406/439882_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h78/h21/10067616038942/439882_main.jpg_146Wx146H"
DOMTY SANDWICH STRAWBERRY JAM 1P,Domty,4.45,دومتى سندوتش مربى فراولة  1ق,دومتي,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h52/h46/10069726593054/494678_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hba/h49/10069726494750/494678_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha9/h46/10069726560286/494678_main.jpg_146Wx146H"
Monginis Chocolate Party Swiss Roll - 1 Piece...,Monginis,17.00,مونجينيز بارتى سويس رول شكولتة 1ق,مونجينس,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h12/hc0/10066999672862/378944_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7a/hc3/10066999574558/378944_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h69/hc0/10066999640094/378944_main.jpg_146Wx146H"
Monginis Strawberry Swiss Roll - 1 Piece,Monginis,3.50,مونجينيز سويس رول فراوله 1ق,مونجينس,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc3/hdd/10067273056286/411537_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haf/h92/10067272957982/411537_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6c/hdd/10067273023518/411537_main.jpg_146Wx146H"
DOMTY SANDWICH CHOCOLATE 1P,Domty,4.45,دومتى سندوتش شوكولتة  1ق,دومتي,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/had/he2/10069724495902/494677_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h45/hdf/10069724397598/494677_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h56/he2/10069724463134/494677_main.jpg_146Wx146H"
Monginis Super Bar Cocoa Cake - 1 Piece,Monginis,4.25,مونجينى سوبر دريم بار كاكاو كيك 1ق,مونجينس,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h85/hbc/9837822771230/499979_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1c/hb9/9837822672926/499979_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1b/hbc/9837822738462/499979_main.jpg_146Wx146H"
Monginis Super Dream Pie - 2 Pieces,Monginis,4.50,مونجينى سوبر دريم باى 2ق,مونجينس,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7c/hab/9837822279710/499985_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h27/ha8/9837822181406/499985_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h25/hab/9837822246942/499985_main.jpg_146Wx146H"
Monginis Marble Super Cup Cake - 2 Pieces...,Monginis,4.00,مونجينى سوبر دريم كب كيك ماربيل 2ق,مونجينس,المخبوزات/كرواسان، باستري وكيك/منتجات حلوة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3e/h45/9257264021534/499983_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbb/h93/9257263824926/499983_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfb/h8f/9257263955998/499983_main.jpg_146Wx146H"
Rich Bake Brown Toast - 500gm,Rich bake,17.95,ريتش بيك توست بالردة 500ج,ريتش بيك,المخبوزات/خبز وغيره/خبز بني شرائح,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h91/h4d/9286448316446/38152_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h61/h54/9286448119838/38152_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8f/h50/9286448250910/38152_main.jpg_146Wx146H"
Monginis Diet Toast Rusk - 350gm,Monginis,19.45,مونجينيز نواشف رجيم 350ج,مونجينس,المخبوزات/كراكرز وقطع خبز/منتجات الخبز الجاف,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbf/h92/9837392396318/12425_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h57/h8f/9837392298014/12425_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h68/h92/9837392363550/12425_main.jpg_146Wx146H"
Long Fino - 5 Pieces,,7.95,5x خبز فينو طويل,,المخبوزات/خبز وغيره/شطائر الخبز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2d/hd2/10065923637278/35407_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h95/hd5/10065923538974/35407_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h84/hd2/10065923604510/35407_main.jpg_146Wx146H"
Traditional Baguette Bread - 300gm,,9.95,باجيت الصلى 300جم,,المخبوزات/خبز وغيره/خبز ابيض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h08/h18/9294225670174/35372_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd9/h1e/9294225473566/35372_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hca/h18/9294225604638/35372_main.jpg_146Wx146H"
Raisin Roll - Pack of 2,,11.95,2x زبيب رول,,المخبوزات/كرواسان، باستري وكيك/كرواسون وغيره,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb0/h8b/9342501781534/35424_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he0/h84/9342501584926/35424_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hef/h8a/9342501715998/35424_main.jpg_146Wx146H"
Rich Bake Bread Crumbs - 500gm,Rich bake,10.95,ريتش بيك بقسماط 500ج,ريتش بيك,المخبوزات/خبز وغيره/خبز متنوع,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc9/hf7/10065998970910/38158_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h61/hf4/10065998872606/38158_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5f/hf7/10065998938142/38158_main.jpg_146Wx146H"
Medium Fino - 10 Pieces,,12.95,10x خبز فينو وسط,,المخبوزات/خبز وغيره/شطائر الخبز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h19/hbd/9342511022110/35411_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6a/hf4/9342510825502/35411_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h29/hf8/9342510956574/35411_main.jpg_146Wx146H"
Bread Crumbs,,19.95,بقسماط المطحون,,المخبوزات/خبز وغيره/خبز خاص,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0a/hf5/9294281080862/36869_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7a/hbc/9294280884254/36869_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcb/hf5/9294281015326/36869_main.jpg_146Wx146H"
BRUNCH PATE WHITE CHEESE 1P,Brunch,3.95,برنش باتية بالجبنة البيضاء 1ق,برنش,المخبوزات/كرواسان، باستري وكيك/المنتجات المملحة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he3/h59/10065921605662/45179_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7b/h56/10065921507358/45179_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3c/h57/10065921572894/45179_main.jpg_146Wx146H"
Danish With Fruits - 10 Pieces,,46.95,10x دانش فواكه,,المخبوزات/كرواسان، باستري وكيك/كرواسون وغيره,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h13/hfc/9294231076894/113083_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haa/had/9294230880286/113083_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h65/hfb/9294231011358/113083_main.jpg_146Wx146H"
Cimit - 250gm,,5.95,سميط 250جم,,المخبوزات/خبز عربي، راب وغيرها/الخبز الأبيض المحلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb5/h2e/9294270070814/139365_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h09/hd5/9294269874206/139365_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h76/h2f/9294270005278/139365_main.jpg_146Wx146H"
LARGE BALADI BREAD X2,,3.95,2x خبزبلدي كبير,,المخبوزات/خبز عربي، راب وغيرها/الخبز الأبيض المحلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h28/hb1/9342323884062/300330_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h58/haa/9342323687454/300330_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h67/hb0/9342323818526/300330_main.jpg_146Wx146H"
Jumbo Croissant,,14.95,كرواسون قطعة,,المخبوزات/كرواسان، باستري وكيك/كرواسون وغيره,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h97/h5c/10066714591262/303498_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2f/h59/10066714492958/303498_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2d/h5c/10066714558494/303498_main.jpg_146Wx146H"
Assorted Donuts - 5 Pieces,,25.00,5x دونتس متنوعة,,المخبوزات/كرواسان، باستري وكيك/الكعك,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbb/h25/9294314766366/295180_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8c/h2c/9294314569758/295180_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6a/h26/9294314700830/295180_main.jpg_146Wx146H"
Chocolate Pate - 5 Pieces,,31.95,5x باتيه شيكولتة,,المخبوزات/كرواسان، باستري وكيك/كرواسون وغيره,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4b/ha1/9294280097822/35428_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h92/h58/9294279901214/35428_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9d/ha0/9294280032286/35428_main.jpg_146Wx146H"
Rich Bake Lebanese Bread - 195gm,Rich bake,3.95,ريتش بيك خبز لبنانى 185ج,ريتش بيك,المخبوزات/خبز عربي، راب وغيرها/خبز متنوع,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h28/h5f/9286464045086/96082_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha4/had/9286463848478/96082_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he4/ha9/9286463979550/96082_main.jpg_146Wx146H"
French Baguette Bread - 250gm,,6.95,خبز فرنساوي 250 جم,,المخبوزات/خبز وغيره/خبز خاص,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb2/hf2/9342316347422/113101_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h70/hf9/9342316150814/113101_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb0/hf5/9342316281886/113101_main.jpg_146Wx146H"
French Dejeunette Bread - 4 Pieces,,9.95,4 باجيت هافx,,المخبوزات/خبز وغيره/خبز ابيض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb9/ha4/9342590189598/291396_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h17/h5f/9342589992990/291396_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h67/ha5/9342590124062/291396_main.jpg_146Wx146H"
Rich Bake Multigrain Toast - 500gm,Rich bake,20.75,ريتش بيك توست الحبوب المتنوعة 500ج,ريتش بيك,المخبوزات/خبز وغيره/خبز متنوع,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6e/h0a/9286465028126/275362_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfa/h43/9286464831518/275362_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3b/h40/9286464962590/275362_main.jpg_146Wx146H"
Long Traditional Bread - 300gm,,9.95,الخبز الصلى 300جم,,المخبوزات/خبز وغيره/خبز ابيض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haa/he1/9294228455454/313529_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7b/he8/9294228258846/313529_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbc/he4/9294228389918/313529_main.jpg_146Wx146H"
CIABATTA TOMATO 125GR,,7.95,خبز شباطا بالطماطم 125 جم,,المخبوزات/خبز وغيره/خبز فرنسي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4f/h59/9347247800350/291420_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7f/h52/9347247603742/291420_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3e/h56/9347247734814/291420_main.jpg_146Wx146H"
Briochettes - 10 Pieces,,37.45,10xبريوش,,المخبوزات/كرواسان، باستري وكيك/الكعك,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8c/hef/9342492475422/35436_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/hf6/9342492278814/35436_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/hf0/9342492409886/35436_main.jpg_146Wx146H"
Feteer - Small,,7.95,فطيرة صغيرة,,المخبوزات/خبز عربي، راب وغيرها/الخبز الأبيض المحلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4b/h28/9342452629534/36800_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h09/h2f/9342452432926/36800_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h49/h2b/9342452563998/36800_main.jpg_146Wx146H"
CHINOIS BRIOCHE,,22.25,بريوش,,المخبوزات/كرواسان، باستري وكيك/الكعك,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdf/hf1/9342557552670/113081_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haf/hf8/9342557356062/113081_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf0/hf4/9342557487134/113081_main.jpg_146Wx146H"
Orass Bread - 5 Pieces,,8.95,5xقرص,,المخبوزات/خبز عربي، راب وغيرها/الخبز الخاص المحلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h42/h8c/9294224359454/300336_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hff/h92/9294224162846/300336_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h40/h8f/9294224293918/300336_main.jpg_146Wx146H"
Chocolate Donuts - 2 Pieces,,9.00,2x دونتس شيكولتة,,المخبوزات/كرواسان، باستري وكيك/الكعك,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/h0e/9347514105886/295184_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1c/h40/9347513909278/295184_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h61/h0b/9347514040350/295184_main.jpg_146Wx146H"
Chocolate Donuts - 5 Pieces,,24.95,5x دونتس شيكولتة,,المخبوزات/كرواسان، باستري وكيك/الكعك,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h99/hf6/9294312800286/295181_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6a/hfd/9294312603678/295181_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hab/hf9/9294312734750/295181_main.jpg_146Wx146H"
Danish With Fruits - 2 Pieces,,9.95,2x دانش فواكه,,المخبوزات/كرواسان، باستري وكيك/كرواسون وغيره,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb3/h28/9294302314526/295172_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he2/h21/9294302117918/295172_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha2/h25/9294302248990/295172_main.jpg_146Wx146H"
Kaiser Bread With Sesame - 5 Pieces,,7.95,5xخبز كايزر بالسمسم,,المخبوزات/خبز وغيره/شطائر الخبز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc6/h70/10066719670302/291401_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/h6d/10066719571998/291401_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/h70/10066719637534/291401_main.jpg_146Wx146H"
Rich Bake Lebanese Bread - 300gm,Rich bake,6.65,ريتش بيك خبز لبنانى 300ج,ريتش بيك,المخبوزات/خبز عربي، راب وغيرها/خبز متنوع,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5d/hcc/9286572245022/243292_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8d/hc5/9286572048414/243292_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4c/hc9/9286572179486/243292_main.jpg_146Wx146H"
Pate Margua With Chocolate - 10 Pieces,,34.95,10x باتيه مارجرين بالشيكولته,,المخبوزات/كرواسان، باستري وكيك/كرواسون وغيره,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he3/h40/9294301331486/317841_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb3/h47/9294301134878/317841_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf4/h43/9294301265950/317841_main.jpg_146Wx146H"
Mini Baguette Bread - 10 Pieces,,9.95,10x باجيت مينى,,المخبوزات/خبز وغيره/خبز ابيض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h61/h30/9294220427294/35389_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1e/h37/9294220230686/35389_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5f/h33/9294220361758/35389_main.jpg_146Wx146H"
Rich Bake White Toast - 500gm,Rich bake,17.95,ريتش بيك توست ابيض 500ج,ريتش بيك,المخبوزات/خبز وغيره/شرائح خبز ابيض,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1c/ha2/9286447988766/38151_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd9/ha8/9286447792158/38151_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hca/ha2/9286447923230/38151_main.jpg_146Wx146H"
Cressin,,49.95,كراسينا بالكيلو,,المخبوزات/خبز عربي، راب وغيرها/الخبز الأبيض المحلي,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h20/h49/9444318019614/70520_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h20/h94/9444317921310/70520_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h72/h93/9444317986846/70520_main.jpg_146Wx146H"
