Name,Brand,Price,Ar Name,Ar Brand,Arabic Category,HighResImg,MediumResImg,LowResImg
Lamar Apple Juice - 1 Liter,Lamar,10.25,لمار عصير تفاح 1ل,لامار,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfa/h94/10067864059934/452601_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfa/hdf/10067863961630/452601_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h50/h95/10067864027166/452601_main.jpg_146Wx146H"
Juhayna Pure Orange & Carrot Juice - 235 ml...,Juhayna,6.75,جهينة بيور عصير برتقال-جزر235م,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h44/h02/10067417202718/445694_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hac/h05/10067417104414/445694_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfe/h04/10067417169950/445694_main.jpg_146Wx146H"
Obour Land Apple Juice - 250 ml,Obour land,3.50,عبور لند عصير تفاح 250 م,عبور لاند,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h02/hc0/10069054750750/487157_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6a/hc3/10069054652446/487157_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6c/hc0/10069054717982/487157_main.jpg_146Wx146H"
Greenland Orange Juice - 1 Liter,Greenland,6.75,جرين لند عصير برتقال 1ل,جرينلاند,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfd/h8d/10065560698910/3654_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf8/h8c/10065560600606/3654_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha6/h8d/10065560666142/3654_main.jpg_146Wx146H"
Juhayna Classic Mango Juice - 1 L,Juhayna,8.75,جهينة كلسيك عصير مانجو 1ل,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7e/hf7/10065464033310/3700_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6a/hac/10065463935006/3700_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h27/hf7/10065464000542/3700_main.jpg_146Wx146H"
Juhayna Classic Red Grapes Juice - 1 L,Juhayna,7.75,جهينة كلسيك عصير عنب احمر 1ل,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd0/h9e/10066138071070/142134_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbc/h53/10066137972766/142134_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h66/h9e/10066138038302/142134_main.jpg_146Wx146H"
Twist Mango Juice - 200 ml,Twist,2.60,تويست عصير مانجو 200م,تويست,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h44/hfb/10066142560286/169568_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/had/hfe/10066142461982/169568_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hae/hfb/10066142527518/169568_main.jpg_146Wx146H"
AL Rabaie Mango Juice - 1 Liter,Al rabie,22.95,الربيع مانجو عصير 330مللي,الربيع,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3b/h19/10066409226270/204723_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd2/h15/10066409127966/204723_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h94/h16/10066409193502/204723_main.jpg_146Wx146H"
Lamar Pomegranate Juice - 1 Liter,Lamar,21.25,لمار عصير رمان 100% 1ل,لامار,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc3/h25/10067182387230/415923_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5a/h22/10067182288926/415923_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6b/h25/10067182354462/415923_main.jpg_146Wx146H"
Domty Peach Juice - 1 Liter,Domty,12.75,دومتي عصير خوخ 1ل,دومتي,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5a/h39/8997055004702/423255_main.jpeg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h21/h15/8997054808094/423255_main.jpeg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h61/h11/8997054939166/423255_main.jpeg_146Wx146H"
Juhayna Pure Pineapple Juice - 235 ml,Juhayna,6.75,جهينة بيور عصير اناناس 235م,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd2/h01/10067417366558/445695_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h95/h01/10067417268254/445695_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7b/h01/10067417333790/445695_main.jpg_146Wx146H"
Juhayna Pure Apple Juice - 235 ml,Juhayna,6.75,جهينة بيورعصير تفاح 235م,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbd/h08/10067417038878/445691_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbd/h53/10067416940574/445691_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h13/h09/10067417006110/445691_main.jpg_146Wx146H"
Juhayna Pure Cocktail Juice - 235 ml,Juhayna,6.75,جهينة بيور عصير كوكتيل 235م,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hce/h56/10067416875038/445692_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h37/h5a/10067416776734/445692_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h25/h57/10067416842270/445692_main.jpg_146Wx146H"
Juhayna Pure Pomegranate Juice - 1 Liter,Juhayna,21.95,جهينه بيورعصير رمان 1ل,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/h3a/10067816382494/460448_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf6/h36/10067816284190/460448_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf3/h39/10067816349726/460448_main.jpg_146Wx146H"
Juhayna Pure Pomegranate Juice - 235 ml,Juhayna,6.75,جهينه بيورعصير رمان 235م,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h34/h36/10067816218654/460449_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdf/h32/10067816120350/460449_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8d/h33/10067816185886/460449_main.jpg_146Wx146H"
Juhayna Mandarin Juice - 235 ml,Juhayna,3.65,جهينة كلسيك عصير يوسفي 235م,جهينة,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc8/h39/10067815071774/455509_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdc/h84/10067814973470/455509_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h32/h3a/10067815039006/455509_main.jpg_146Wx146H"
Juhayna Apple & Bear Juice - 235 ml,Juhayna,3.65,جهينة عصير تفاح كمثري 235م,جهينة,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he1/hd6/10067876806686/458365_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h49/hda/10067876708382/458365_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h88/hd9/10067876773918/458365_main.jpg_146Wx146H"
Lamar Literemon Mint Juice - 1 Liter,Lamar,10.25,لمار عصير ليمون نعناع 1ل,لامار,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0b/he3/10067863896094/452604_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h74/he6/10067863797790/452604_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h62/he3/10067863863326/452604_main.jpg_146Wx146H"
Juhayna Mixed Berries Juice - 235 ml,Juhayna,3.65,جهينة كلسيك عصير توت بري 235م,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير التوت,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4b/h2f/10067815399454/455510_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h50/h30/10067815301150/455510_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha3/h2f/10067815366686/455510_main.jpg_146Wx146H"
Dasani Natural Water - 1.5 Liter,Dasani,3.95,دساني مياه طبيعية 1.5ل,داساني,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h59/hb2/10065790631966/104950_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc1/hb5/10065790533662/104950_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h12/hb5/10065790599198/104950_main.jpg_146Wx146H"
MOUSSY PEACH MALT DRINK 330M,Moussy,15.75,موسى شراب شعير خوخ 330م,موسي,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h52/hfc/10065532977182/3497_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hea/hf8/10065532878878/3497_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfb/hfb/10065532944414/3497_main.jpg_146Wx146H"
MOUSSY STRAWBERY MALT DRINK 330M,Moussy,15.75,موسى شراب شعير فراولة 330م,موسي,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h22/haf/10065533304862/3496_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8a/hb2/10065533206558/3496_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc9/hb1/10065533272094/3496_main.jpg_146Wx146H"
Mirinda Orange - 1.97 Liter,Mirinda,12.45,ميرندا برتقال 1.97ل,ميرندا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات متنوعة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h40/h2f/10065490542622/3800_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha8/h32/10065490444318/3800_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haa/h2f/10065490509854/3800_main.jpg_146Wx146H"
7Up - 330ml,7Up,4.60,سفن اب 330م,سفن أب,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات متنوعة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he7/hfa/10065477074974/3791_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h04/hba/10065476976670/3791_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3e/hfb/10065477042206/3791_main.jpg_146Wx146H"
Fanta Orange - 1.97 Liter,Fanta,12.45,فانتا برتقال 1.97ل,فانتا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات متنوعة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc3/h84/10067820052510/468005_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h26/h77/10067819888670/468005_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h59/h84/10067820019742/468005_main.jpg_146Wx146H"
Schweppes Gold Pineapple 330ml,Schweppes,4.60,شويبس جولد اناناس 330م,شويبس&nbsp;,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc4/h5d/10066563137566/306411_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2c/h61/10066563039262/306411_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1c/h5e/10066563104798/306411_main.jpg_146Wx146H"
Schweppes Tangerine 250ml,Schweppes,4.55,شويبس يوسفى 250م,شويبس&nbsp;,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcc/h94/10067148636190/417050_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h34/h98/10067148537886/417050_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h23/h95/10067148603422/417050_main.jpg_146Wx146H"
"Nestle Natural Water, 600ml - Pack of 20",Pure life,49.00,20*نستله مياه طبيعية 600م,بيور لايف,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h47/hf1/10130844418078/48352_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haf/hf4/10130844319774/48352_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hee/hf3/10130844385310/48352_main.jpg_146Wx146H"
Nestle Water  6 L6,Pure life,14.25,نستله مياه طبيعية 6ل,بيور لايف,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/had/hf7/10130844254238/391703_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h16/hfb/10130844155934/391703_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h04/hf8/10130844221470/391703_main.jpg_146Wx146H"
Vitrac Mango Syrup - 650 ml,Vitrac,24.95,فيتراك شربات مانجو 650م,فيتراك,المشروبات/العصائر/شرابات ومحليات/شراب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h99/h45/10065386143774/3900_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h31/h42/10065386045470/3900_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h42/h45/10065386111006/3900_main.jpg_146Wx146H"
Vitrac Tamarind Syrup - 770 ml,Vitrac,26.95,فيتراك شربات تمر هندي 770م,فيتراك,المشروبات/العصائر/شرابات ومحليات/شراب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h79/h72/10065384964126/3892_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he1/h75/10065384865822/3892_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd0/h72/10065384931358/3892_main.jpg_146Wx146H"
Vitrac Hibiscus Syrup - 650 ml,Vitrac,29.95,فيتراك شربات كركديه 650م,فيتراك,المشروبات/العصائر/شرابات ومحليات/شراب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h67/h24/10065385127966/3893_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcf/h27/10065385029662/3893_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0e/h27/10065385095198/3893_main.jpg_146Wx146H"
Vitrac Pomegranate Syrup - 650 ml,Vitrac,25.95,فيتراك شربات رمان 650م,فيتراك,المشروبات/العصائر/شرابات ومحليات/شراب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h24/hf5/10066105139230/205100_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hce/hf1/10066105040926/205100_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcd/hf4/10066105106462/205100_main.jpg_146Wx146H"
TROPICANA FRUTZ LIMON MINT 275M,Tropicana,4.75,تروبيكانا فروتز ليمون نعناع275 م,تروبيكانا,المشروبات/العصائر/عصائر طويلة الأمد/عصير فوار,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h12/h56/10067474579486/435690_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h67/h59/10067474481182/435690_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h69/h56/10067474546718/435690_main.jpg_146Wx146H"
Frooti Guava Juice - 1 Liter,,14.95,فروتى عصير جوافه 1ل,,المشروبات/العصائر/عصائر طويلة الأمد/مشروبات في معلبات بلاستيكية وزجاجية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8e/hbd/10068143603742/474763_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf6/hc0/10068143505438/474763_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h35/hc0/10068143570974/474763_main.jpg_146Wx146H"
Bekheiro Mango Juice - 200ml,Bekhero,2.20,بخيره عصير مانجو 200م,بخيره,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/h55/10069120843806/488104_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf6/h51/10069120745502/488104_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h07/h55/10069120811038/488104_main.jpg_146Wx146H"
Obour Land Mango Juice - 250 ml,Obour land,3.50,عبور لند عصير مانجو 250 م,عبور لاند,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha3/h72/10069160624158/487155_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0c/h76/10069160525854/487155_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4a/h75/10069160591390/487155_main.jpg_146Wx146H"
Obour Land Guava Juice - 250 ml,Obour land,3.50,عبور لند عصير جوافة 250 م,عبور لاند,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcd/hdc/10069053931550/487156_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h65/hd9/10069053833246/487156_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h13/hda/10069053898782/487156_main.jpg_146Wx146H"
Bekheiro Apple Juice - 200ml,Bekhero,2.80,بخيره عصير تفاح 200م,بخيره,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6f/ha3/10069121007646/488102_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/h58/10069120909342/488102_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1d/h59/10069120974878/488102_main.jpg_146Wx146H"
OBOUR LAND MANGO JUICE 1L,Obour land,12.95,عبور لند عصير مانجو 1 ل,عبور لاند,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h53/hd6/10069053767710/487150_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/heb/hd2/10069053669406/487150_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfc/hd5/10069053734942/487150_main.jpg_146Wx146H"
Coca Cola - 400ml,Coca cola,4.70,كوكاكول  بل ستيك 400م,كوكا كولا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/الكولا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcd/h3a/10066547933214/273523_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h36/h3e/10066547834910/273523_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h25/h3b/10066547900446/273523_main.jpg_146Wx146H"
Schweppes Tangerine - 330 ml,Schweppes,4.60,شويبس يوسفى 330م,شويبس&nbsp;,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd1/hb8/10065790468126/29235_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3a/hbc/10065790369822/29235_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h29/hb9/10065790435358/29235_main.jpg_146Wx146H"
Schweppes Gold Peach 330ml,Schweppes,4.60,شويبس جولد خوخ 330م,شويبس&nbsp;,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd2/h58/10066885869598/392126_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h27/h5c/10066885771294/392126_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h29/h59/10066885836830/392126_main.jpg_146Wx146H"
